id,order_date,product,category,region,price,quantity,sales_amount,product_name,cost,profit_margin,total_revenue
244.0,18-05-2024,Headphones,Electronics,West,331.21,3,993.63,0,0.0,331.2099914550781,993.6299743652344
245.0,18-07-2024,Face Cream,Personal Care,North,1093.68,4,4374.72,0,0.0,1093.6800537109375,4374.72021484375
246.0,22-07-2024,Foundation,Cosmetics,East,1102.33,1,1102.33,0,0.0,1102.3299560546875,1102.3299560546875
247.0,08-01-2024,Lipstick,Cosmetics,East,1498.13,5,7490.65,0,0.0,1498.1300048828125,7490.6500244140625
248.0,12-10-2024,Backpack,Accessories,South,1290.67,2,2581.34,0,0.0,1290.6700439453125,2581.340087890625
249.0,20-04-2024,T-Shirt,Fashion,East,147.8,5,739.0,0,0.0,147.8000030517578,739.0000152587891
250.0,09-11-2024,Smartphone,Electronics,North,167.52,5,837.6,0,0.0,167.52000427246094,837.6000213623047
251.0,27-03-2024,Foundation,Cosmetics,South,489.6,4,1958.4,0,0.0,489.6000061035156,1958.4000244140625
252.0,11-10-2024,Laptop,Electronics,West,980.29,4,3921.16,0,0.0,980.2899780273438,3921.159912109375
253.0,15-04-2024,Lipstick,Cosmetics,East,896.32,3,2688.96,0,0.0,896.3200073242188,2688.9600219726562
254.0,27-06-2024,Laptop,Electronics,North,606.22,5,3031.1,0,0.0,606.219970703125,3031.099853515625
255.0,14-10-2024,Shoes,Fashion,North,546.01,3,1638.03,0,0.0,546.010009765625,1638.030029296875
256.0,16-06-2024,Shampoo,Personal Care,South,142.38,5,711.9,0,0.0,142.3800048828125,711.9000244140625
257.0,18-12-2024,T-Shirt,Fashion,South,1097.29,3,3291.87,0,0.0,1097.2900390625,3291.8701171875
258.0,27-07-2024,Shampoo,Personal Care,South,888.22,5,4441.1,0,0.0,888.219970703125,4441.099853515625
259.0,27-06-2024,Backpack,Accessories,West,232.86,5,1164.3,0,0.0,232.86000061035156,1164.3000030517578
260.0,07-06-2024,Lipstick,Cosmetics,East,925.9,4,3703.6,0,0.0,925.9000244140625,3703.60009765625
261.0,08-12-2024,Shampoo,Personal Care,West,78.22,5,391.1,0,0.0,78.22000122070312,391.1000061035156
262.0,15-06-2024,Shoes,Fashion,South,709.68,1,709.68,0,0.0,709.6799926757812,709.6799926757812
263.0,28-05-2024,Foundation,Cosmetics,South,559.75,5,2798.75,0,0.0,559.75,2798.75
264.0,09-03-2024,Foundation,Cosmetics,East,196.78,5,983.9,0,0.0,196.77999877929688,983.8999938964844
265.0,31-07-2024,Shoes,Fashion,North,1264.83,5,6324.15,0,0.0,1264.8299560546875,6324.1497802734375
266.0,08-02-2024,Face Cream,Personal Care,West,1169.65,3,3508.95,0,0.0,1169.6500244140625,3508.9500732421875
267.0,26-12-2024,Face Cream,Personal Care,West,472.45,1,472.45,0,0.0,472.45001220703125,472.45001220703125
268.0,02-03-2024,Laptop,Electronics,East,172.52,4,690.08,0,0.0,172.52000427246094,690.0800170898438
269.0,30-04-2024,Headphones,Electronics,East,1306.19,2,2612.38,0,0.0,1306.18994140625,2612.3798828125
270.0,26-06-2024,Lipstick,Cosmetics,North,952.26,2,1904.52,0,0.0,952.260009765625,1904.52001953125
271.0,13-04-2024,Headphones,Electronics,East,540.23,4,2160.92,0,0.0,540.22998046875,2160.919921875
272.0,09-03-2024,Smartphone,Electronics,East,317.08,1,317.08,0,0.0,317.0799865722656,317.0799865722656
273.0,09-09-2024,Face Cream,Personal Care,North,532.05,2,1064.1,0,0.0,532.0499877929688,1064.0999755859375
274.0,23-09-2024,Lipstick,Cosmetics,West,1463.26,1,1463.26,0,0.0,1463.260009765625,1463.260009765625
275.0,03-05-2024,Headphones,Electronics,East,729.18,2,1458.36,0,0.0,729.1799926757812,1458.3599853515625
276.0,11-03-2024,T-Shirt,Fashion,West,857.42,4,3429.68,0,0.0,857.4199829101562,3429.679931640625
277.0,20-07-2024,T-Shirt,Fashion,West,748.51,2,1497.02,0,0.0,748.510009765625,1497.02001953125
278.0,15-02-2024,Smartphone,Electronics,East,642.33,2,1284.66,0,0.0,642.3300170898438,1284.6600341796875
279.0,07-10-2024,Backpack,Accessories,East,279.36,1,279.36,0,0.0,279.3599853515625,279.3599853515625
280.0,09-05-2024,Backpack,Accessories,West,184.84,2,369.68,0,0.0,184.83999633789062,369.67999267578125
281.0,21-08-2024,Laptop,Electronics,North,131.77,4,527.08,0,0.0,131.77000427246094,527.0800170898438
282.0,22-04-2024,Smartphone,Electronics,West,693.04,3,2079.12,0,0.0,693.0399780273438,2079.1199340820312
283.0,11-03-2024,Shampoo,Personal Care,South,715.32,5,3576.6,0,0.0,715.3200073242188,3576.6000366210938
284.0,06-09-2024,Headphones,Electronics,South,360.15,3,1080.45,0,0.0,360.1499938964844,1080.4499816894531
285.0,15-11-2024,T-Shirt,Fashion,West,1334.17,5,6670.85,0,0.0,1334.1700439453125,6670.8502197265625
286.0,11-10-2024,Shoes,Fashion,North,828.0,5,4140.0,0,0.0,828.0,4140.0
287.0,07-12-2024,Smartphone,Electronics,West,825.15,2,1650.3,0,0.0,825.1500244140625,1650.300048828125
288.0,30-08-2024,Smartphone,Electronics,West,639.53,1,639.53,0,0.0,639.530029296875,639.530029296875
289.0,08-03-2024,Shampoo,Personal Care,North,970.89,4,3883.56,0,0.0,970.8900146484375,3883.56005859375
290.0,13-04-2024,Headphones,Electronics,East,180.04,2,360.08,0,0.0,180.0399932861328,360.0799865722656
291.0,05-03-2024,Foundation,Cosmetics,South,319.44,3,958.32,0,0.0,319.44000244140625,958.3200073242188
292.0,30-04-2024,Smartphone,Electronics,West,1094.46,2,2188.92,0,0.0,1094.4599609375,2188.919921875
293.0,01-07-2024,Backpack,Accessories,South,1081.81,1,1081.81,0,0.0,1081.81005859375,1081.81005859375
294.0,11-09-2024,Backpack,Accessories,West,922.76,5,4613.8,0,0.0,922.760009765625,4613.800048828125
295.0,11-04-2024,Foundation,Cosmetics,South,1185.64,1,1185.64,0,0.0,1185.6400146484375,1185.6400146484375
296.0,29-01-2024,Lipstick,Cosmetics,North,1342.13,4,5368.52,0,0.0,1342.1300048828125,5368.52001953125
297.0,05-04-2024,Foundation,Cosmetics,West,268.19,1,268.19,0,0.0,268.19000244140625,268.19000244140625
298.0,13-06-2024,Smartphone,Electronics,North,460.23,2,920.46,0,0.0,460.2300109863281,920.4600219726562
299.0,03-05-2024,Face Cream,Personal Care,South,10.01,3,30.03,0,0.0,10.010000228881836,30.030000686645508
300.0,26-02-2024,T-Shirt,Fashion,West,341.8,1,341.8,0,0.0,341.79998779296875,341.79998779296875
301.0,24-06-2024,Shampoo,Personal Care,West,391.4,2,782.8,0,0.0,391.3999938964844,782.7999877929688
302.0,17-02-2024,Headphones,Electronics,North,728.65,5,3643.25,0,0.0,728.6500244140625,3643.2501220703125
303.0,02-05-2024,Backpack,Accessories,West,670.9,5,3354.5,0,0.0,670.9000244140625,3354.5001220703125
304.0,23-09-2024,Foundation,Cosmetics,North,1346.57,1,1346.57,0,0.0,1346.5699462890625,1346.5699462890625
305.0,27-03-2024,Shampoo,Personal Care,South,1351.43,3,4054.29,0,0.0,1351.4300537109375,4054.2901611328125
306.0,19-11-2024,Shampoo,Personal Care,West,345.49,1,345.49,0,0.0,345.489990234375,345.489990234375
307.0,03-12-2024,Face Cream,Personal Care,North,1172.89,2,2345.78,0,0.0,1172.8900146484375,2345.780029296875
308.0,06-03-2024,Foundation,Cosmetics,East,209.0,3,627.0,0,0.0,209.0,627.0
309.0,05-12-2024,Foundation,Cosmetics,West,222.67,1,222.67,0,0.0,222.6699981689453,222.6699981689453
310.0,01-11-2024,Laptop,Electronics,North,743.48,1,743.48,0,0.0,743.47998046875,743.47998046875
311.0,10-12-2024,Backpack,Accessories,South,494.84,2,989.68,0,0.0,494.8399963378906,989.6799926757812
312.0,22-10-2024,Shoes,Fashion,West,1093.3,3,3279.9,0,0.0,1093.300048828125,3279.900146484375
313.0,09-02-2024,Smartphone,Electronics,East,1049.91,2,2099.82,0,0.0,1049.9100341796875,2099.820068359375
314.0,13-06-2024,Shampoo,Personal Care,South,650.48,2,1300.96,0,0.0,650.47998046875,1300.9599609375
315.0,02-06-2024,Backpack,Accessories,North,1173.88,1,1173.88,0,0.0,1173.8800048828125,1173.8800048828125
316.0,14-07-2024,T-Shirt,Fashion,East,1210.61,2,2421.22,0,0.0,1210.6099853515625,2421.219970703125
317.0,12-01-2024,Shoes,Fashion,South,679.85,2,1359.7,0,0.0,679.8499755859375,1359.699951171875
318.0,05-01-2024,T-Shirt,Fashion,East,1319.89,5,6599.45,0,0.0,1319.8900146484375,6599.4500732421875
319.0,24-12-2024,Foundation,Cosmetics,East,301.98,5,1509.9,0,0.0,301.9800109863281,1509.9000549316406
320.0,29-06-2024,Backpack,Accessories,West,1234.4,4,4937.6,0,0.0,1234.4000244140625,4937.60009765625
321.0,05-07-2024,T-Shirt,Fashion,North,986.66,3,2959.98,0,0.0,986.6599731445312,2959.9799194335938
322.0,12-04-2024,Smartphone,Electronics,East,212.64,2,425.28,0,0.0,212.63999938964844,425.2799987792969
323.0,02-08-2024,Smartphone,Electronics,East,134.62,4,538.48,0,0.0,134.6199951171875,538.47998046875
324.0,28-12-2024,Backpack,Accessories,East,51.4,1,51.4,0,0.0,51.400001525878906,51.400001525878906
325.0,24-05-2024,Lipstick,Cosmetics,North,591.75,5,2958.75,0,0.0,591.75,2958.75
326.0,24-11-2024,T-Shirt,Fashion,North,107.79,1,107.79,0,0.0,107.79000091552734,107.79000091552734
327.0,28-08-2024,T-Shirt,Fashion,South,1283.79,1,1283.79,0,0.0,1283.7900390625,1283.7900390625
328.0,26-10-2024,Shampoo,Personal Care,North,36.93,2,73.86,0,0.0,36.93000030517578,73.86000061035156
329.0,23-12-2024,Foundation,Cosmetics,North,1491.19,5,7455.95,0,0.0,1491.18994140625,7455.94970703125
330.0,11-06-2024,Lipstick,Cosmetics,East,888.37,2,1776.74,0,0.0,888.3699951171875,1776.739990234375
331.0,16-06-2024,T-Shirt,Fashion,East,1388.45,3,4165.35,0,0.0,1388.449951171875,4165.349853515625
332.0,24-08-2024,Backpack,Accessories,South,493.41,4,1973.64,0,0.0,493.4100036621094,1973.6400146484375
333.0,25-09-2024,Foundation,Cosmetics,North,624.6,4,2498.4,0,0.0,624.5999755859375,2498.39990234375
334.0,04-01-2024,Smartphone,Electronics,South,73.99,3,221.97,0,0.0,73.98999786376953,221.9699935913086
335.0,07-09-2024,Foundation,Cosmetics,North,44.28,3,132.84,0,0.0,44.279998779296875,132.83999633789062
336.0,19-02-2024,Smartphone,Electronics,East,1311.19,3,3933.57,0,0.0,1311.18994140625,3933.56982421875
337.0,14-01-2024,Face Cream,Personal Care,West,1411.9,1,1411.9,0,0.0,1411.9000244140625,1411.9000244140625
338.0,21-12-2024,Lipstick,Cosmetics,West,512.85,5,2564.25,0,0.0,512.8499755859375,2564.2498779296875
339.0,30-08-2024,Headphones,Electronics,North,1297.18,4,5188.72,0,0.0,1297.1800537109375,5188.72021484375
340.0,03-03-2024,Shoes,Fashion,East,1068.88,1,1068.88,0,0.0,1068.8800048828125,1068.8800048828125
341.0,17-08-2024,Shampoo,Personal Care,South,66.88,5,334.4,0,0.0,66.87999725341797,334.39998626708984
342.0,09-08-2024,Face Cream,Personal Care,North,255.42,2,510.84,0,0.0,255.4199981689453,510.8399963378906
343.0,21-04-2024,Foundation,Cosmetics,South,1065.84,1,1065.84,0,0.0,1065.8399658203125,1065.8399658203125
344.0,28-12-2024,Lipstick,Cosmetics,East,1425.73,4,5702.92,0,0.0,1425.72998046875,5702.919921875
345.0,23-07-2024,T-Shirt,Fashion,South,610.71,4,2442.84,0,0.0,610.7100219726562,2442.840087890625
346.0,17-09-2024,Smartphone,Electronics,West,377.01,4,1508.04,0,0.0,377.010009765625,1508.0400390625
347.0,30-10-2024,T-Shirt,Fashion,South,190.86,5,954.3,0,0.0,190.86000061035156,954.3000030517578
348.0,27-01-2024,T-Shirt,Fashion,West,1162.2,3,3486.6,0,0.0,1162.199951171875,3486.599853515625
349.0,24-04-2024,Laptop,Electronics,West,525.96,2,1051.92,0,0.0,525.9600219726562,1051.9200439453125
350.0,01-02-2024,Shoes,Fashion,West,227.73,5,1138.65,0,0.0,227.72999572753906,1138.6499786376953
351.0,28-02-2024,Shampoo,Personal Care,South,872.17,1,872.17,0,0.0,872.1699829101562,872.1699829101562
352.0,12-04-2024,Laptop,Electronics,North,56.38,5,281.9,0,0.0,56.380001068115234,281.9000053405762
353.0,12-04-2024,Backpack,Accessories,West,1369.7,5,6848.5,0,0.0,1369.699951171875,6848.499755859375
354.0,16-10-2024,Face Cream,Personal Care,West,1152.78,3,3458.34,0,0.0,1152.780029296875,3458.340087890625
355.0,31-05-2024,Backpack,Accessories,West,315.49,3,946.47,0,0.0,315.489990234375,946.469970703125
356.0,26-11-2024,Face Cream,Personal Care,West,642.36,1,642.36,0,0.0,642.3599853515625,642.3599853515625
357.0,24-08-2024,Laptop,Electronics,North,368.67,2,737.34,0,0.0,368.6700134277344,737.3400268554688
358.0,09-09-2024,Laptop,Electronics,East,775.31,3,2325.93,0,0.0,775.3099975585938,2325.9299926757812
359.0,03-09-2024,Backpack,Accessories,West,1073.58,3,3220.74,0,0.0,1073.5799560546875,3220.7398681640625
360.0,31-08-2024,Lipstick,Cosmetics,East,683.09,4,2732.36,0,0.0,683.0900268554688,2732.360107421875
361.0,17-01-2024,Lipstick,Cosmetics,South,493.71,3,1481.13,0,0.0,493.7099914550781,1481.1299743652344
362.0,25-11-2024,Laptop,Electronics,North,603.15,2,1206.3,0,0.0,603.1500244140625,1206.300048828125
363.0,31-03-2024,Shoes,Fashion,South,648.8,4,2595.2,0,0.0,648.7999877929688,2595.199951171875
364.0,01-08-2024,Shoes,Fashion,West,202.23,3,606.69,0,0.0,202.22999572753906,606.6899871826172
365.0,04-01-2024,T-Shirt,Fashion,South,927.67,2,1855.34,0,0.0,927.6699829101562,1855.3399658203125
366.0,07-02-2024,Face Cream,Personal Care,East,300.46,3,901.38,0,0.0,300.4599914550781,901.3799743652344
367.0,25-10-2024,Shampoo,Personal Care,North,156.2,5,781.0,0,0.0,156.1999969482422,780.9999847412109
368.0,01-12-2024,Lipstick,Cosmetics,North,627.67,1,627.67,0,0.0,627.6699829101562,627.6699829101562
369.0,13-04-2024,Backpack,Accessories,East,1171.63,3,3514.89,0,0.0,1171.6300048828125,3514.8900146484375
370.0,14-02-2024,Backpack,Accessories,North,1364.38,3,4093.14,0,0.0,1364.3800048828125,4093.1400146484375
371.0,03-11-2024,Shoes,Fashion,East,1361.94,3,4085.82,0,0.0,1361.93994140625,4085.81982421875
372.0,15-02-2024,T-Shirt,Fashion,South,1035.97,4,4143.88,0,0.0,1035.969970703125,4143.8798828125
373.0,19-09-2024,Foundation,Cosmetics,South,167.18,1,167.18,0,0.0,167.17999267578125,167.17999267578125
374.0,11-03-2024,Lipstick,Cosmetics,East,874.73,2,1749.46,0,0.0,874.72998046875,1749.4599609375
375.0,22-01-2024,Shampoo,Personal Care,East,641.9,4,2567.6,0,0.0,641.9000244140625,2567.60009765625
376.0,05-10-2024,Backpack,Accessories,West,16.39,1,16.39,0,0.0,16.389999389648438,16.389999389648438
377.0,07-09-2024,Foundation,Cosmetics,West,1400.64,4,5602.56,0,0.0,1400.6400146484375,5602.56005859375
378.0,29-09-2024,Smartphone,Electronics,East,1328.61,5,6643.05,0,0.0,1328.6099853515625,6643.0499267578125
379.0,21-11-2024,Headphones,Electronics,East,516.79,2,1033.58,0,0.0,516.7899780273438,1033.5799560546875
380.0,13-01-2024,T-Shirt,Fashion,South,508.28,3,1524.84,0,0.0,508.2799987792969,1524.8399963378906
381.0,23-03-2024,Laptop,Electronics,East,324.05,1,324.05,0,0.0,324.04998779296875,324.04998779296875
382.0,26-06-2024,Backpack,Accessories,South,1233.1,4,4932.4,0,0.0,1233.0999755859375,4932.39990234375
383.0,29-11-2024,Lipstick,Cosmetics,West,981.78,1,981.78,0,0.0,981.780029296875,981.780029296875
384.0,06-03-2024,Smartphone,Electronics,West,333.24,1,333.24,0,0.0,333.239990234375,333.239990234375
385.0,26-12-2024,Headphones,Electronics,East,871.55,4,3486.2,0,0.0,871.5499877929688,3486.199951171875
386.0,13-03-2024,Backpack,Accessories,North,853.96,5,4269.8,0,0.0,853.9600219726562,4269.800109863281
387.0,03-05-2024,Shoes,Fashion,East,1249.73,2,2499.46,0,0.0,1249.72998046875,2499.4599609375
388.0,16-12-2024,Lipstick,Cosmetics,South,475.36,4,1901.44,0,0.0,475.3599853515625,1901.43994140625
389.0,01-08-2024,Shoes,Fashion,West,1435.23,5,7176.15,0,0.0,1435.22998046875,7176.14990234375
390.0,10-06-2024,Laptop,Electronics,North,791.24,5,3956.2,0,0.0,791.239990234375,3956.199951171875
391.0,02-07-2024,Smartphone,Electronics,West,187.95,1,187.95,0,0.0,187.9499969482422,187.9499969482422
392.0,29-07-2024,Shampoo,Personal Care,West,116.78,4,467.12,0,0.0,116.77999877929688,467.1199951171875
393.0,09-10-2024,Face Cream,Personal Care,West,75.41,4,301.64,0,0.0,75.41000366210938,301.6400146484375
394.0,12-09-2024,Backpack,Accessories,East,768.82,5,3844.1,0,0.0,768.8200073242188,3844.1000366210938
395.0,01-03-2024,T-Shirt,Fashion,East,1034.43,5,5172.15,0,0.0,1034.4300537109375,5172.1502685546875
396.0,01-10-2024,Shampoo,Personal Care,West,387.67,1,387.67,0,0.0,387.6700134277344,387.6700134277344
397.0,06-01-2024,Laptop,Electronics,East,1316.19,5,6580.95,0,0.0,1316.18994140625,6580.94970703125
398.0,25-04-2024,Face Cream,Personal Care,East,1219.2,5,6096.0,0,0.0,1219.199951171875,6095.999755859375
399.0,30-09-2024,Shampoo,Personal Care,South,873.5,3,2620.5,0,0.0,873.5,2620.5
400.0,19-08-2024,Lipstick,Cosmetics,East,1413.89,1,1413.89,0,0.0,1413.8900146484375,1413.8900146484375
401.0,23-01-2024,Shampoo,Personal Care,South,1073.75,4,4295.0,0,0.0,1073.75,4295.0
402.0,02-09-2024,Smartphone,Electronics,East,1493.39,4,5973.56,0,0.0,1493.3900146484375,5973.56005859375
403.0,03-03-2024,Headphones,Electronics,West,287.49,5,1437.45,0,0.0,287.489990234375,1437.449951171875
404.0,23-02-2024,Smartphone,Electronics,South,597.5,1,597.5,0,0.0,597.5,597.5
405.0,20-05-2024,Backpack,Accessories,North,1025.11,4,4100.44,0,0.0,1025.1099853515625,4100.43994140625
406.0,31-03-2024,Lipstick,Cosmetics,West,1416.19,3,4248.57,0,0.0,1416.18994140625,4248.56982421875
407.0,22-02-2024,Backpack,Accessories,North,831.88,3,2495.64,0,0.0,831.8800048828125,2495.6400146484375
408.0,18-02-2024,Foundation,Cosmetics,East,409.13,5,2045.65,0,0.0,409.1300048828125,2045.6500244140625
409.0,23-01-2024,Foundation,Cosmetics,South,887.5,3,2662.5,0,0.0,887.5,2662.5
410.0,09-12-2024,Smartphone,Electronics,North,809.91,3,2429.73,0,0.0,809.9099731445312,2429.7299194335938
411.0,27-12-2024,Foundation,Cosmetics,East,564.32,2,1128.64,0,0.0,564.3200073242188,1128.6400146484375
412.0,10-01-2024,Foundation,Cosmetics,West,1295.46,2,2590.92,0,0.0,1295.4599609375,2590.919921875
413.0,25-11-2024,Headphones,Electronics,South,786.0,1,786.0,0,0.0,786.0,786.0
414.0,26-10-2024,Backpack,Accessories,East,1437.14,5,7185.7,0,0.0,1437.1400146484375,7185.7000732421875
415.0,21-07-2024,Shoes,Fashion,East,810.96,3,2432.88,0,0.0,810.9600219726562,2432.8800659179688
416.0,06-05-2024,Backpack,Accessories,East,908.87,3,2726.61,0,0.0,908.8699951171875,2726.6099853515625
417.0,12-05-2024,T-Shirt,Fashion,West,597.08,2,1194.16,0,0.0,597.0800170898438,1194.1600341796875
418.0,12-02-2024,Headphones,Electronics,North,374.62,1,374.62,0,0.0,374.6199951171875,374.6199951171875
419.0,27-09-2024,Lipstick,Cosmetics,East,1042.36,1,1042.36,0,0.0,1042.3599853515625,1042.3599853515625
420.0,22-11-2024,Headphones,Electronics,South,435.05,5,2175.25,0,0.0,435.04998779296875,2175.2499389648438
421.0,22-12-2024,Shoes,Fashion,West,349.5,3,1048.5,0,0.0,349.5,1048.5
422.0,25-11-2024,T-Shirt,Fashion,East,154.79,2,309.58,0,0.0,154.7899932861328,309.5799865722656
423.0,18-10-2024,Foundation,Cosmetics,North,677.66,2,1355.32,0,0.0,677.6599731445312,1355.3199462890625
424.0,18-04-2024,Face Cream,Personal Care,South,511.49,3,1534.47,0,0.0,511.489990234375,1534.469970703125
425.0,31-10-2024,Face Cream,Personal Care,North,1101.55,5,5507.75,0,0.0,1101.550048828125,5507.750244140625
426.0,15-08-2024,Shampoo,Personal Care,South,663.81,4,2655.24,0,0.0,663.8099975585938,2655.239990234375
427.0,17-01-2024,Laptop,Electronics,West,505.86,1,505.86,0,0.0,505.8599853515625,505.8599853515625
428.0,15-01-2024,Lipstick,Cosmetics,North,1219.08,3,3657.24,0,0.0,1219.0799560546875,3657.2398681640625
429.0,30-03-2024,T-Shirt,Fashion,South,1238.91,3,3716.73,0,0.0,1238.9100341796875,3716.7301025390625
430.0,08-04-2024,Backpack,Accessories,North,730.53,1,730.53,0,0.0,730.530029296875,730.530029296875
431.0,17-07-2024,Shoes,Fashion,South,293.78,5,1468.9,0,0.0,293.7799987792969,1468.8999938964844
432.0,26-04-2024,Lipstick,Cosmetics,South,1381.99,1,1381.99,0,0.0,1381.989990234375,1381.989990234375
433.0,20-09-2024,Smartphone,Electronics,East,439.7,3,1319.1,0,0.0,439.70001220703125,1319.1000366210938
434.0,29-02-2024,Backpack,Accessories,East,1077.55,1,1077.55,0,0.0,1077.550048828125,1077.550048828125
435.0,23-03-2024,Smartphone,Electronics,North,419.61,2,839.22,0,0.0,419.6099853515625,839.219970703125
436.0,08-07-2024,Smartphone,Electronics,West,805.09,5,4025.45,0,0.0,805.0900268554688,4025.4501342773438
437.0,06-07-2024,Lipstick,Cosmetics,North,939.43,4,3757.72,0,0.0,939.4299926757812,3757.719970703125
438.0,14-11-2024,Headphones,Electronics,South,1489.5,5,7447.5,0,0.0,1489.5,7447.5
439.0,11-04-2024,T-Shirt,Fashion,West,1362.28,1,1362.28,0,0.0,1362.280029296875,1362.280029296875
440.0,15-06-2024,Smartphone,Electronics,South,408.37,2,816.74,0,0.0,408.3699951171875,816.739990234375
441.0,03-11-2024,Lipstick,Cosmetics,East,483.54,3,1450.62,0,0.0,483.5400085449219,1450.6200256347656
442.0,01-02-2024,T-Shirt,Fashion,East,75.4,1,75.4,0,0.0,75.4000015258789,75.4000015258789
443.0,11-04-2024,Face Cream,Personal Care,East,76.44,5,382.2,0,0.0,76.44000244140625,382.20001220703125
444.0,01-07-2024,T-Shirt,Fashion,South,1104.05,5,5520.25,0,0.0,1104.050048828125,5520.250244140625
445.0,28-10-2024,Headphones,Electronics,South,540.48,5,2702.4,0,0.0,540.47998046875,2702.39990234375
446.0,17-01-2024,Headphones,Electronics,South,446.54,3,1339.62,0,0.0,446.5400085449219,1339.6200256347656
447.0,05-03-2024,Shampoo,Personal Care,North,675.5,5,3377.5,0,0.0,675.5,3377.5
448.0,06-06-2024,Headphones,Electronics,East,464.88,4,1859.52,0,0.0,464.8800048828125,1859.52001953125
449.0,31-12-2024,Headphones,Electronics,West,1033.67,5,5168.35,0,0.0,1033.6700439453125,5168.3502197265625
450.0,25-06-2024,Laptop,Electronics,West,1076.1,4,4304.4,0,0.0,1076.0999755859375,4304.39990234375
451.0,23-06-2024,Lipstick,Cosmetics,North,1289.07,5,6445.35,0,0.0,1289.0699462890625,6445.3497314453125
452.0,18-12-2024,Foundation,Cosmetics,North,687.26,4,2749.04,0,0.0,687.260009765625,2749.0400390625
453.0,19-05-2024,Shoes,Fashion,North,987.42,2,1974.84,0,0.0,987.4199829101562,1974.8399658203125
454.0,18-06-2024,Headphones,Electronics,South,1145.2,5,5726.0,0,0.0,1145.199951171875,5725.999755859375
455.0,09-02-2024,Face Cream,Personal Care,South,1443.0,1,1443.0,0,0.0,1443.0,1443.0
456.0,24-06-2024,Face Cream,Personal Care,East,373.18,3,1119.54,0,0.0,373.17999267578125,1119.5399780273438
457.0,31-03-2024,Face Cream,Personal Care,West,1153.67,5,5768.35,0,0.0,1153.6700439453125,5768.3502197265625
458.0,14-08-2024,Shampoo,Personal Care,West,1422.4,5,7112.0,0,0.0,1422.4000244140625,7112.0001220703125
459.0,19-10-2024,Shoes,Fashion,North,228.79,2,457.58,0,0.0,228.7899932861328,457.5799865722656
460.0,19-08-2024,Smartphone,Electronics,North,901.81,3,2705.43,0,0.0,901.8099975585938,2705.4299926757812
461.0,09-11-2024,T-Shirt,Fashion,South,1073.63,3,3220.89,0,0.0,1073.6300048828125,3220.8900146484375
462.0,15-12-2024,Smartphone,Electronics,North,519.17,1,519.17,0,0.0,519.1699829101562,519.1699829101562
463.0,07-03-2024,Backpack,Accessories,North,237.09,4,948.36,0,0.0,237.08999633789062,948.3599853515625
464.0,04-10-2024,Laptop,Electronics,East,155.13,3,465.39,0,0.0,155.1300048828125,465.3900146484375
465.0,25-04-2024,Backpack,Accessories,West,59.09,4,236.36,0,0.0,59.09000015258789,236.36000061035156
466.0,31-01-2024,Laptop,Electronics,South,650.04,2,1300.08,0,0.0,650.0399780273438,1300.0799560546875
467.0,25-03-2024,Shoes,Fashion,South,352.47,5,1762.35,0,0.0,352.4700012207031,1762.3500061035156
468.0,21-01-2024,Shampoo,Personal Care,North,138.45,2,276.9,0,0.0,138.4499969482422,276.8999938964844
469.0,16-08-2024,Shampoo,Personal Care,North,85.75,1,85.75,0,0.0,85.75,85.75
470.0,10-04-2024,Shampoo,Personal Care,North,554.44,1,554.44,0,0.0,554.4400024414062,554.4400024414062
471.0,17-10-2024,Shoes,Fashion,East,419.63,5,2098.15,0,0.0,419.6300048828125,2098.1500244140625
472.0,28-06-2024,Foundation,Cosmetics,South,307.32,3,921.96,0,0.0,307.32000732421875,921.9600219726562
473.0,28-05-2024,T-Shirt,Fashion,West,531.05,1,531.05,0,0.0,531.0499877929688,531.0499877929688
474.0,12-10-2024,Face Cream,Personal Care,North,1296.83,2,2593.66,0,0.0,1296.8299560546875,2593.659912109375
475.0,19-03-2024,Headphones,Electronics,South,1393.35,1,1393.35,0,0.0,1393.3499755859375,1393.3499755859375
476.0,05-03-2024,Face Cream,Personal Care,North,919.12,3,2757.36,0,0.0,919.1199951171875,2757.3599853515625
477.0,15-11-2024,Headphones,Electronics,East,1078.23,3,3234.69,0,0.0,1078.22998046875,3234.68994140625
478.0,11-04-2024,Lipstick,Cosmetics,West,267.34,1,267.34,0,0.0,267.3399963378906,267.3399963378906
479.0,03-12-2024,Foundation,Cosmetics,South,1123.8,4,4495.2,0,0.0,1123.800048828125,4495.2001953125
480.0,26-11-2024,Foundation,Cosmetics,West,59.12,3,177.36,0,0.0,59.119998931884766,177.3599967956543
481.0,19-05-2024,T-Shirt,Fashion,West,112.96,4,451.84,0,0.0,112.95999908447266,451.8399963378906
482.0,30-06-2024,T-Shirt,Fashion,North,756.35,2,1512.7,0,0.0,756.3499755859375,1512.699951171875
483.0,06-06-2024,Shoes,Fashion,East,447.22,3,1341.66,0,0.0,447.2200012207031,1341.6600036621094
484.0,25-12-2024,Foundation,Cosmetics,South,1091.78,3,3275.34,0,0.0,1091.780029296875,3275.340087890625
485.0,23-04-2024,Shampoo,Personal Care,South,405.0,3,1215.0,0,0.0,405.0,1215.0
486.0,11-11-2024,Headphones,Electronics,West,1152.27,5,5761.35,0,0.0,1152.27001953125,5761.35009765625
487.0,06-02-2024,Backpack,Accessories,South,420.76,4,1683.04,0,0.0,420.760009765625,1683.0400390625
